,id_instal,codi_carrer,tipus_via,nom_carrer,num_carrer,codi_barri,nom_barri,codi_districte,nom_districte,latitud,longitud,etrs89_x,etrs89_y,data_instalacio,data_desinstalacio,font,geometry,index_right,tram,descripció,coordenades
619,8026,225306,C,Nau Santa Maria,3,19,les Corts,4,Les Corts,41.391245,2.131957,427429.327,4582554.008,09/05/2023,11/10/2023,OCI,POINT (2.131957 41.391245),445,447,Numància (Diagonal a Pl. Prat de la Riba),"2.132990517543165,41.38979642112953,2.130156053803585,41.39263139742342"
620,8027,336806,Rier,Can Toda,35,30,la Salut,6,Gràcia,41.414354,2.156737,429526.0,4585099.0,09/05/2023,04/07/2023,PATIS D'ESCOLA,POINT (2.156737 41.414354),501,458,Ctra. del Carmel - Ramiro de Maeztu (Gran Vista a Pl. Sanllehy),"2.157197543794595,41.41863580648911,2.157428425141063,41.41805876907107,2.158670630404913,41.41692944549884,2.159077353987229,41.41671512287291,2.159121325225186,41.41660795954397,2.158978425640044,41.41654201098092,2.158802545600224,41.41664917262479,2.158703610754557,41.4167975519986,2.158626661819994,41.41687998464405,2.157417445867324,41.41778673576771,2.157098653049133,41.41784443256083,2.156351162280032,41.41750643101474,2.156296210772467,41.41730858645499,2.156494110145687,41.4168057429503,2.156153369019037,41.41622868858177,2.156098409768177,41.4161544950768,2.15599948212477,41.41603908216735,2.155230008876742,41.41574227906809,2.155087115222798,41.41553618234752,2.155087128865773,41.4153053619648,2.155427915309176,41.41507456017991,2.155823648990207,41.41508282447045,2.156714017412639,41.41566815383003,2.157153704871689,41.41594844671896,2.157472483224112,41.41601440369595,2.157780273173302,41.41593197756322,2.158033107187862,41.41556927249139,2.158461816829373,41.41500872608089,2.158857539279936,41.41468723660199,2.159923773450018,41.413970057391,2.160308493134579,41.41384640375055,2.160528332831262,41.4138464034322,2.160869085337879,41.4139865435321"
621,8047,43400,C,Blai,42,11,el Poble Sec,3,Sants-Montjuïc,41.374104,2.163451,430043.944,4580625.072,10/05/2023,16/05/2023,OCI,POINT (2.163451 41.374104),166,167,Paral.lel (Ronda de Sant Pau a Calàbria),"2.160792086641019,41.37497290149459,2.167854030790994,41.37490608736539"
622,8048,193403,Plta,Manuel Ribé,1,2,el Barri Gòtic,1,Ciutat Vella,41.382724,2.175562,431065.838,4581572.349,10/05/2023,,OCI,POINT (2.175562 41.382724),183,184,Via Laietana (Pl. Uruiqnaona a Jaume I),"2.172764148073199,41.38847907390234,2.178713576908242,41.38395432230343"
623,8049,110304,C,Enric Granados,65,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.391122,2.157903,429598.374,4582518.882,10/05/2023,,OCI,POINT (2.157903 41.391122),139,140,Mallorca (Passeig de Gràcia a Aribau),"2.162703538301531,41.39395630202577,2.157330828357611,41.38989381803183"
624,8066,18800,C,Arai,5,2,el Barri Gòtic,1,Ciutat Vella,41.380671,2.177121,431194.047,4581343.177,12/05/2023,10/11/2023,OCI,POINT (2.177121 41.380671),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
625,8067,169409,G.V.,Corts Catalanes,891,65,el Clot,10,Sant Martí,41.408257,2.192991,432549.552,4584393.262,12/05/2023,14/06/2023,OBRES,POINT (2.192991 41.408257),279,280,Gran Via (Bac de Roda a Pl. de les Glòries),"2.198166146742195,41.41192955924139,2.188645643364298,41.404793822066,2.18844975947327,41.40468150333107,2.188242063386361,41.40457742864565,2.187930993934624,41.40448205619245,2.187642555807581,41.40441997928598,2.187388165229558,41.40440596987331,2.187101644587206,41.40435798201149,2.186827803329097,41.40428428362722,2.186508082240712,41.4041554614839,2.186138069467012,41.40394627323502"
626,8086,274200,C,Ana María Matute Ausejo,25,30,la Salut,6,Gràcia,41.414908,2.157376,429580.0,4585160.0,17/05/2023,10/10/2023,ACTIVITATS / INFRASTRUCTURES ESPORTIVES,POINT (2.157376 41.414908),501,458,Ctra. del Carmel - Ramiro de Maeztu (Gran Vista a Pl. Sanllehy),"2.157197543794595,41.41863580648911,2.157428425141063,41.41805876907107,2.158670630404913,41.41692944549884,2.159077353987229,41.41671512287291,2.159121325225186,41.41660795954397,2.158978425640044,41.41654201098092,2.158802545600224,41.41664917262479,2.158703610754557,41.4167975519986,2.158626661819994,41.41687998464405,2.157417445867324,41.41778673576771,2.157098653049133,41.41784443256083,2.156351162280032,41.41750643101474,2.156296210772467,41.41730858645499,2.156494110145687,41.4168057429503,2.156153369019037,41.41622868858177,2.156098409768177,41.4161544950768,2.15599948212477,41.41603908216735,2.155230008876742,41.41574227906809,2.155087115222798,41.41553618234752,2.155087128865773,41.4153053619648,2.155427915309176,41.41507456017991,2.155823648990207,41.41508282447045,2.156714017412639,41.41566815383003,2.157153704871689,41.41594844671896,2.157472483224112,41.41601440369595,2.157780273173302,41.41593197756322,2.158033107187862,41.41556927249139,2.158461816829373,41.41500872608089,2.158857539279936,41.41468723660199,2.159923773450018,41.413970057391,2.160308493134579,41.41384640375055,2.160528332831262,41.4138464034322,2.160869085337879,41.4139865435321"
627,8106,43400,C,Blai,42,11,el Poble Sec,3,Sants-Montjuïc,41.374104,2.163451,430043.944,4580625.072,16/05/2023,22/12/2023,OCI,POINT (2.163451 41.374104),166,167,Paral.lel (Ronda de Sant Pau a Calàbria),"2.160792086641019,41.37497290149459,2.167854030790994,41.37490608736539"
628,8126,227800,C,Nicaragua,84,19,les Corts,4,Les Corts,41.384667,2.139603,428061.299,4581817.316,22/05/2023,21/06/2023,OCI,POINT (2.139603 41.384667),129,130,Berlín (Numància a Josep Tarradellas),"2.139068910621274,41.38322649553167,2.140321216668395,41.38393735985032,2.141505163589836,41.38473665930221,2.142581374052104,41.38563930406682"
629,8146,169409,G.V.,Corts Catalanes,891,65,el Clot,10,Sant Martí,41.408257,2.192991,432549.552,4584393.262,14/06/2023,,OBRES,POINT (2.192991 41.408257),279,280,Gran Via (Bac de Roda a Pl. de les Glòries),"2.198166146742195,41.41192955924139,2.188645643364298,41.404793822066,2.18844975947327,41.40468150333107,2.188242063386361,41.40457742864565,2.187930993934624,41.40448205619245,2.187642555807581,41.40441997928598,2.187388165229558,41.40440596987331,2.187101644587206,41.40435798201149,2.186827803329097,41.40428428362722,2.186508082240712,41.4041554614839,2.186138069467012,41.40394627323502"
630,8166,227800,C,Nicaragua,84,19,les Corts,4,Les Corts,41.384667,2.139603,428061.299,4581817.316,21/06/2023,10/10/2023,OCI,POINT (2.139603 41.384667),129,130,Berlín (Numància a Josep Tarradellas),"2.139068910621274,41.38322649553167,2.140321216668395,41.38393735985032,2.141505163589836,41.38473665930221,2.142581374052104,41.38563930406682"
631,8186,275803,C,Rauric,18,2,el Barri Gòtic,1,Ciutat Vella,41.380815,2.175535,431061.582,4581360.479,21/06/2023,09/05/2024,OCI,POINT (2.175535 41.380815),183,184,Via Laietana (Pl. Uruiqnaona a Jaume I),"2.172764148073199,41.38847907390234,2.178713576908242,41.38395432230343"
632,8187,29400,C,Avinyó,11,2,el Barri Gòtic,1,Ciutat Vella,41.38122,2.176591,431150.258,4581404.633,21/06/2023,,OCI,POINT (2.176591 41.38122),183,184,Via Laietana (Pl. Uruiqnaona a Jaume I),"2.172764148073199,41.38847907390234,2.178713576908242,41.38395432230343"
633,8206,89004,C,Consell de Cent,214,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.385465,2.158462,429638.981,4581890.396,21/06/2023,,ZONES PEATONALS,POINT (2.158462 41.385465),381,382,Consell de Cent (Urgell a Aribau),"2.15625,41.38397,2.15732,41.38478,2.15796,41.38526,2.15847,41.38564,2.15903,41.38606,2.15958,41.38649,2.16037,41.38708,2.16069,41.38732"
634,8207,145003,C,Girona,118,7,la Dreta de l'Eixample,2,L'Eixample,41.39705,2.168293,430473.265,4583168.599,21/06/2023,,ZONES PEATONALS,POINT (2.168293 41.39705),380,381,Girona (Aragó a Av. Diagonal),"2.16967,41.39589,2.16916,41.39629,2.16863,41.39672,2.16749,41.39756,2.16699,41.39795,2.16677,41.39812"
635,8208,89004,C,Consell de Cent,238,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.386681,2.159927,429762.804,4582024.201,21/06/2023,,ZONES PEATONALS,POINT (2.159927 41.386681),381,382,Consell de Cent (Urgell a Aribau),"2.15625,41.38397,2.15732,41.38478,2.15796,41.38526,2.15847,41.38564,2.15903,41.38606,2.15958,41.38649,2.16037,41.38708,2.16069,41.38732"
636,8226,700813,C,Doctor Aiguader,15,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,41.382778,2.186869,432011.304,4581569.481,04/07/2023,10/10/2023,TRÀNSIT,POINT (2.186869 41.382778),521,478,Dr. Aiguader (Pl. Voluntaris a Pl. Antonio López),"2.195794779631699,41.38786551898253,2.192638241948284,41.38555373091958,2.192117510752101,41.38527510703279,2.191358824736029,41.38484860566389,2.190007487165826,41.38416702232784,2.187000034644127,41.3827800066843,2.185750565591464,41.38219047382884,2.18517092782432,41.38201049179186,2.18462871888899,41.38159447566407,2.184448988551437,41.38147103057577,2.183942562875163,41.38127506937473,2.183339271873308,41.38114180037541,2.182701344570546,41.38113809523532,2.182403226936707,41.38126845071424"
637,8246,34308,C,Rambla,100,2,el Barri Gòtic,1,Ciutat Vella,41.382284,2.172392,430800.314,4581526.105,04/07/2023,27/10/2023,OCI,POINT (2.172392 41.382284),177,178,Fontanella (Pl. Catalunya a Pl. Urquinaona),"2.172796098185654,41.38847781237315,2.171738382018862,41.38727059777287,2.171374535864876,41.38694748180033"
638,8247,285807,C,Rocafort,114,9,la Nova Esquerra de l'Eixample,2,L'Eixample,41.380707,2.151667,429065.651,4581367.796,04/07/2023,,ZONES PEATONALS,POINT (2.151667 41.380707),145,146,Aragó (Urgell a Tarragona),"2.155077431457955,41.38480688903729,2.146094681519035,41.3780947241509,2.145926305132881,41.37807064685482"
639,8266,110304,C,Enric Granados,56,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.391591,2.157531,429567.753,4582571.296,13/07/2023,,OCI,POINT (2.157531 41.391591),373,374,Provença (Pg. Gràcia a Aribau),"2.15624,41.39077,2.15735,41.39161,2.15849,41.39244,2.15922,41.393,2.15991,41.39355,2.16006,41.39366,2.16068,41.39414,2.16073,41.39417,2.16143,41.3947"
640,8267,158901,Pl,Osca,10,18,Sants,3,Sants-Montjuïc,41.376153,2.138468,427957.0,4580873.0,13/07/2023,27/12/2023,OCI,POINT (2.138468 41.376153),133,134,Carrer de Sants (Premià a Carles III),"2.13056495482207,41.37551932892383,2.139029826571497,41.37532269074156"
641,8286,701367,Rbla,Raval,14,1,el Raval,1,Ciutat Vella,41.378331,2.169393,430545.319,4581089.628,13/07/2023,15/09/2023,OCI,POINT (2.169393 41.378331),167,168,Paral.lel (Ronda de Sant Pau a Josep Carner),"2.167816301234855,41.37498443097444,2.170053678754829,41.37498037614426,2.175315866190084,41.37468859847726,2.175588886421747,41.37452956680852,2.175962748986153,41.37437372698415"
642,8287,701367,Rbla,Raval,15,1,el Raval,1,Ciutat Vella,41.379147,2.169179,430528.292,4581180.335,13/07/2023,15/09/2023,OCI,POINT (2.169179 41.379147),170,171,Ronda de Sant Pau (Paral.lel a Ronda de Sant Antoni),"2.167867853798173,41.37498440501707,2.167798332898476,41.37510291800829,2.163183678997813,41.37864493555137"
643,8306,276908,C,Rec,38,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,41.384863,2.183054,431694.534,4581803.909,19/07/2023,21/02/2024,OCI,POINT (2.183054 41.384863),201,202,Comerç (Passeig Lluís Companys a Marquès de l'Argentera),"2.181385992954379,41.38991178971306,2.181346275758846,41.38969322198503,2.181419946488563,41.38862404619364,2.182045101584673,41.38686895011053,2.182175867678566,41.38666827390093,2.182435217590493,41.38631790109311,2.182709046713609,41.38604148620381,2.18440401061698,41.38476606086355,2.184954595699347,41.38443208032796"
644,8326,326904,Pl,Sol,2,31,la Vila de Gràcia,6,Gràcia,41.401519,2.156852,429521.701,4583674.03,04/08/2023,03/11/2023,OCI,POINT (2.156852 41.401519),511,468,Travessera de Gràcia (Gran de Gràcia a Escorial),"2.155401256537626,41.39984039961278,2.158064786120737,41.40146641705852,2.16122491666684,41.40344571807908,2.163466215098189,41.40490348648621"
645,8346,87009,C,Comte Borrell,154,9,la Nova Esquerra de l'Eixample,2,L'Eixample,41.382956,2.155291,429371.16,4581614.449,18/08/2023,,ZONES PEATONALS,POINT (2.155291 41.382956),116,117,Urgell (Gran Via a Aragó),"2.158536123464652,41.38216041159433,2.15507362637005,41.38480539746573"
646,8347,110304,C,Enric Granados,17,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.388076,2.161931,429931.825,4582177.439,18/08/2023,,OCI,POINT (2.161931 41.388076),382,383,Consell de Cent (Aribau a Pg. de Gràcia),"2.16074,41.38736,2.16187,41.38818,2.16231,41.38853,2.16248,41.38867,2.16299,41.38907,2.16332,41.38932,2.16365,41.38956,2.16382,41.38969,2.16451,41.3902,2.16467,41.39033,2.16581,41.39118"
647,8348,145003,C,Girona,72,7,la Dreta de l'Eixample,2,L'Eixample,41.395167,2.170906,430689.741,4582957.532,18/08/2023,,ZONES PEATONALS,POINT (2.170906 41.395167),383,384,Consell de Cent (Pg. de Gràcia a Pg. Sant Joan),"2.16617,41.39145,2.1663,41.39154,2.16751,41.39242,2.16812,41.39291,2.16862,41.3933,2.16976,41.39415,2.17029,41.39455,2.17089,41.395,2.17202,41.39585,2.17298,41.39656,2.17308,41.39664"
648,8366,204204,C,Mata,8,11,el Poble Sec,3,Sants-Montjuïc,41.373264,2.170733,430652.0,4580526.0,05/09/2023,10/10/2023,PATIS D'ESCOLA,POINT (2.170733 41.373264),168,169,Paral.lel (Josep Carner a Ronda de Sant Pau),"2.167846673623,41.37490162306974,2.170046656021274,41.37489605002186,2.175249722169443,41.37454574940963,2.175481796551575,41.37443232997228,2.175589001051113,41.37413591566935"
649,8386,87009,C,Comte Borrell,34,10,Sant Antoni,2,L'Eixample,41.376948,2.163438,430045.873,4580940.865,20/09/2023,27/09/2023,OCI,POINT (2.163438 41.376948),365,366,Comte Borrell (Manso a Av. Paral·lel),"2.16546,41.3751,2.16545,41.37524,2.16508,41.37552,2.16205,41.37608,2.16433,41.37608,2.16399,41.37634,2.16251,41.37643,2.16304,41.37682,2.16335,41.37683,2.16097,41.3769,2.16208,41.37777"
650,8406,26605,C,Artesania,102,51,Verdun,8,Nou Barris,41.443026,2.17205,430836.203,4588269.877,20/09/2023,10/10/2023,XARXA DE TRANSPORT PÚBLIC,POINT (2.17205 41.443026),462,503,Ronda de Dalt (Pl. Karl Marx a Via Júlia),"2.162388390622079,41.44001681940336,2.163753765963328,41.44038981071905,2.174527940229607,41.44441800232388,2.176990874293903,41.44534227129565,2.179259273716063,41.44585686848321"
651,8426,87009,C,Comte Borrell,34,10,Sant Antoni,2,L'Eixample,41.376948,2.163438,430045.873,4580940.865,27/09/2023,03/11/2023,OCI,POINT (2.163438 41.376948),365,366,Comte Borrell (Manso a Av. Paral·lel),"2.16546,41.3751,2.16545,41.37524,2.16508,41.37552,2.16205,41.37608,2.16433,41.37608,2.16399,41.37634,2.16251,41.37643,2.16304,41.37682,2.16335,41.37683,2.16097,41.3769,2.16208,41.37777"
652,8427,112208,C,Escudellers,34,2,el Barri Gòtic,1,Ciutat Vella,41.380128,2.176933,431177.722,4581283.046,29/09/2023,05/10/2023,OCI,POINT (2.176933 41.380128),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
653,8428,243206,C,Pamplona,84,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396549,2.191779,432436.075,4583094.469,29/09/2023,19/03/2024,OCI,POINT (2.191779 41.396549),287,288,Pallars (Meridiana a Pere IV),"2.188037538852312,41.39404445445009,2.193548972436887,41.39796007348172,2.193904169443175,41.39807405027939"
654,8446,110304,C,Enric Granados,30,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.390262,2.159182,429704.312,4582422.348,02/10/2023,,OCI,POINT (2.159182 41.390262),141,142,València (Urgell a Balmes),"2.153945136121882,41.38564435289319,2.160748460885091,41.39075050397376"
655,8466,112208,C,Escudellers,34,2,el Barri Gòtic,1,Ciutat Vella,41.380128,2.176933,431177.722,4581283.046,06/10/2023,15/11/2023,OCI,POINT (2.176933 41.380128),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
656,8467,112208,C,Escudellers,34,2,el Barri Gòtic,1,Ciutat Vella,41.380128,2.176933,431177.722,4581283.046,05/10/2023,27/10/2023,OCI,POINT (2.176933 41.380128),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
657,8468,112208,C,Escudellers,48,2,el Barri Gòtic,1,Ciutat Vella,41.38039,2.177537,431228.473,4581311.696,05/10/2023,,OCI,POINT (2.177537 41.38039),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
658,8469,112208,C,Escudellers,12,2,el Barri Gòtic,1,Ciutat Vella,41.379655,2.176373,431130.363,4581230.997,05/10/2023,,OCI,POINT (2.176373 41.379655),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
659,8486,23403,C,Aribau,191,26,Galvany,5,Sarrià-Sant Gervasi,41.395232,2.150139,428953.72,4582981.54,06/10/2023,07/03/2024,OCI,POINT (2.150139 41.395232),62,63,Aribau (Diagonal - Via Augusta),"2.151134995432096,41.3946113271771,2.149359586593731,41.39592598208619,2.148445186694912,41.39677731911217,2.147988208756202,41.3972694343402,2.147472729618427,41.39771371946721,2.146657794178697,41.39841952969403,2.144826980328654,41.39988910629263"
660,8487,344101,Trav,Gràcia,54,26,Galvany,5,Sarrià-Sant Gervasi,41.395973,2.149557,428905.85,4583064.297,06/10/2023,,OCI,POINT (2.149557 41.395973),101,102,Travessera de Gràcia (Aribau a Via Augusta),"2.149330405746273,41.39593880954032,2.153194611211402,41.39842343750502"
661,8488,348408,C,Tuset,8,26,Galvany,5,Sarrià-Sant Gervasi,41.39545,2.152753,429172.441,4583003.592,06/10/2023,,OCI,POINT (2.152753 41.39545),103,104,Diagonal (Balmes a Pl. Francesc Macià),"2.145092239861253,41.39293570944426,2.154615811848437,41.395349647495"
662,8489,222501,C,Moià,8,26,Galvany,5,Sarrià-Sant Gervasi,41.395167,2.1517,429084.17,4582973.085,06/10/2023,,OCI,POINT (2.1517 41.395167),103,104,Diagonal (Balmes a Pl. Francesc Macià),"2.145092239861253,41.39293570944426,2.154615811848437,41.395349647495"
663,8506,222501,C,Moià,8,26,Galvany,5,Sarrià-Sant Gervasi,41.395167,2.1517,429084.17,4582973.085,11/10/2023,11/01/2024,OCI,POINT (2.1517 41.395167),103,104,Diagonal (Balmes a Pl. Francesc Macià),"2.145092239861253,41.39293570944426,2.154615811848437,41.395349647495"
664,8526,348408,C,Tuset,8,26,Galvany,5,Sarrià-Sant Gervasi,41.39545,2.152753,429172.441,4583003.592,11/10/2023,27/12/2023,OCI,POINT (2.152753 41.39545),103,104,Diagonal (Balmes a Pl. Francesc Macià),"2.145092239861253,41.39293570944426,2.154615811848437,41.395349647495"
665,8546,23403,C,Aribau,191,26,Galvany,5,Sarrià-Sant Gervasi,41.395232,2.150139,428953.72,4582981.54,11/10/2023,15/11/2023,OCI,POINT (2.150139 41.395232),62,63,Aribau (Diagonal - Via Augusta),"2.151134995432096,41.3946113271771,2.149359586593731,41.39592598208619,2.148445186694912,41.39677731911217,2.147988208756202,41.3972694343402,2.147472729618427,41.39771371946721,2.146657794178697,41.39841952969403,2.144826980328654,41.39988910629263"
666,8547,344101,Trav,Gràcia,54,26,Galvany,5,Sarrià-Sant Gervasi,41.395973,2.149557,428905.85,4583064.297,11/10/2023,08/01/2024,OCI,POINT (2.149557 41.395973),101,102,Travessera de Gràcia (Aribau a Via Augusta),"2.149330405746273,41.39593880954032,2.153194611211402,41.39842343750502"
667,8566,31300,C,Bailèn,2,7,la Dreta de l'Eixample,2,L'Eixample,41.391264,2.17819,431294.563,4582518.432,20/10/2023,10/11/2023,NETEJA,POINT (2.17819 41.391264),280,281,Ronda de Sant Pere (Passeig de Sant Joan a Pl. Urquinaona),"2.172296563893483,41.38880700614858,2.17975359322431,41.39161742919874"
668,8586,241404,C,Palaudàries,11,11,el Poble Sec,3,Sants-Montjuïc,41.373915,2.172816,430826.879,4580596.661,27/10/2023,05/03/2024,OBRES,POINT (2.172816 41.373915),168,169,Paral.lel (Josep Carner a Ronda de Sant Pau),"2.167846673623,41.37490162306974,2.170046656021274,41.37489605002186,2.175249722169443,41.37454574940963,2.175481796551575,41.37443232997228,2.175589001051113,41.37413591566935"
669,8587,112208,C,Escudellers,34,2,el Barri Gòtic,1,Ciutat Vella,41.380128,2.176933,431177.722,4581283.046,27/10/2023,,OCI,POINT (2.176933 41.380128),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
670,8606,87009,C,Comte Borrell,34,10,Sant Antoni,2,L'Eixample,41.376948,2.163438,430045.873,4580940.865,03/11/2023,,OCI,POINT (2.163438 41.376948),365,366,Comte Borrell (Manso a Av. Paral·lel),"2.16546,41.3751,2.16545,41.37524,2.16508,41.37552,2.16205,41.37608,2.16433,41.37608,2.16399,41.37634,2.16251,41.37643,2.16304,41.37682,2.16335,41.37683,2.16097,41.3769,2.16208,41.37777"
671,8626,348408,C,Tuset,30,26,Galvany,5,Sarrià-Sant Gervasi,41.396326,2.151525,429070.751,4583101.874,10/11/2023,27/12/2023,OCI,POINT (2.151525 41.396326),101,102,Travessera de Gràcia (Aribau a Via Augusta),"2.149330405746273,41.39593880954032,2.153194611211402,41.39842343750502"
672,8627,18800,C,Arai,5,2,el Barri Gòtic,1,Ciutat Vella,41.380671,2.177121,431194.047,4581343.177,10/11/2023,,OCI,POINT (2.177121 41.380671),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
673,8646,23403,C,Aribau,191,26,Galvany,5,Sarrià-Sant Gervasi,41.395232,2.150139,428953.72,4582981.54,15/11/2023,11/01/2024,OCI,POINT (2.150139 41.395232),62,63,Aribau (Diagonal - Via Augusta),"2.151134995432096,41.3946113271771,2.149359586593731,41.39592598208619,2.148445186694912,41.39677731911217,2.147988208756202,41.3972694343402,2.147472729618427,41.39771371946721,2.146657794178697,41.39841952969403,2.144826980328654,41.39988910629263"
674,8666,23403,C,Aribau,255,26,Galvany,5,Sarrià-Sant Gervasi,41.398682,2.146211,428629.139,4583367.769,28/11/2023,22/12/2023,NETEJA,POINT (2.146211 41.398682),62,63,Aribau (Diagonal - Via Augusta),"2.151134995432096,41.3946113271771,2.149359586593731,41.39592598208619,2.148445186694912,41.39677731911217,2.147988208756202,41.3972694343402,2.147472729618427,41.39771371946721,2.146657794178697,41.39841952969403,2.144826980328654,41.39988910629263"
675,8667,332805,C,Telègraf,54,35,el Guinardó,7,Horta-Guinardó,41.417434,2.172828,430874.0,4585428.0,28/11/2023,05/03/2024,PATIS D'ESCOLA,POINT (2.172828 41.417434),505,462,Av. Mare Déu Montserrat (Pl. de la Font Castellana a Amílcar),"2.166577863010064,41.41503030084718,2.168115637617676,41.41568253113736,2.169428171242323,41.41554045030593,2.171180736797342,41.41717726271945,2.173160259235749,41.42013178445071"
